bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_lot15,idade_imovel,foi_reformado,zip_baixa,zip_media,zip_alta,zip_muito_alta,price
3.0,1.0,1290.0,6859,1.0,0,0,4,7,0,47.5317,-122.387,6369,74,0,0,1,0,0,535000.0
4.0,2.0,1680.0,2600,1.0,0,0,5,7,840,47.6648,-122.363,3340,99,0,0,1,0,0,555000.0
3.0,2.5,2280.0,6386,2.0,0,0,3,8,0,47.3861,-122.096,4835,6,0,0,0,0,0,312000.0
3.0,2.25,1840.0,3500,1.5,0,0,5,8,300,47.6063,-122.292,3300,104,0,0,0,1,0,785200.0
4.0,2.0,2040.0,11850,1.0,0,2,3,7,1020,47.6891,-122.208,8504,55,0,0,0,0,1,749000.0
3.0,1.5,1490.0,10367,1.0,0,0,3,7,480,47.4973,-122.347,8254,58,0,0,0,0,0,285000.0
4.0,2.5,2440.0,5088,2.0,0,0,3,7,0,47.5406,-121.889,5762,7,0,0,1,0,0,425000.0
3.0,2.0,1930.0,15540,1.0,0,0,3,8,670,47.7675,-122.307,12123,56,0,1,0,0,0,360000.0
3.0,1.0,1200.0,6615,1.0,0,0,4,7,0,47.5168,-122.351,6615,61,0,1,0,0,0,260000.0
3.0,2.0,1550.0,8509,1.0,0,0,3,7,400,47.5299,-122.344,7620,55,0,1,0,0,0,369000.0
4.0,2.5,2180.0,11132,1.0,0,0,4,8,560,47.3187,-122.367,13801,36,0,0,0,0,0,275000.0
3.0,2.25,1430.0,1448,3.0,0,0,3,8,0,47.6916,-122.341,1383,9,0,0,0,1,0,407000.0
2.0,1.75,1230.0,5418,1.0,0,0,3,8,240,47.6839,-122.376,5074,66,0,0,1,0,0,575000.0
3.0,1.5,1670.0,3852,2.0,0,3,4,8,0,47.6411,-122.371,4572,87,0,0,0,0,1,1236000.0
2.0,2.5,2720.0,4913,1.0,0,1,4,8,1020,47.6384,-122.404,5303,79,0,0,0,0,1,875000.0
4.0,1.5,2220.0,6811,1.0,0,0,4,7,950,47.5059,-122.193,7350,53,0,1,0,0,0,320000.0
3.0,1.5,1520.0,9041,1.0,0,0,4,7,0,47.6158,-122.213,10020,60,0,0,0,0,1,810000.0
3.0,1.75,1590.0,7620,1.0,0,0,4,7,500,47.3655,-122.048,7620,31,0,1,0,0,0,274000.0
4.0,1.75,1480.0,9523,1.0,0,0,3,7,360,47.3732,-122.217,8300,55,0,0,0,0,0,239900.0
4.0,1.5,1860.0,7808,1.0,0,0,3,7,780,47.7314,-122.3,7884,61,0,0,1,0,0,450000.0
4.0,2.0,1360.0,19160,1.0,0,0,3,6,400,47.2718,-122.265,28800,54,0,0,0,0,0,263400.0
3.0,1.0,1360.0,5967,1.0,0,0,3,6,0,47.4973,-122.256,6052,61,0,0,0,0,0,265000.0
4.0,3.0,2360.0,6250,1.0,0,2,3,7,900,47.512,-122.249,6250,54,0,1,0,0,0,418000.0
3.0,2.0,2360.0,5737,2.0,0,0,3,8,0,47.7633,-122.262,9163,11,0,0,1,0,0,390000.0
3.0,2.0,1860.0,7500,1.0,0,0,3,7,930,47.5662,-122.364,5000,106,1,1,0,0,0,430000.0
3.0,2.25,2630.0,9705,2.5,0,2,4,8,0,47.6485,-122.121,14284,28,0,0,0,1,0,1442500.0
2.0,1.75,1280.0,19160,1.0,0,0,4,7,0,47.2631,-122.019,48351,18,0,0,0,0,0,297000.0
4.0,2.25,2330.0,7220,2.0,0,1,3,8,730,47.7764,-122.386,9100,27,0,0,0,1,0,650000.0
2.0,1.0,720.0,18000,1.0,0,0,3,6,0,47.5054,-122.261,7925,64,0,0,0,0,0,195000.0
3.0,3.5,3380.0,19160,2.0,0,0,3,9,680,47.4316,-122.075,130680,15,0,1,0,0,0,554000.0
3.0,2.0,3650.0,19160,2.0,0,0,4,7,0,47.3627,-122.496,273992,23,0,0,1,0,0,550000.0
3.0,1.75,1640.0,4590,1.5,0,0,5,7,0,47.6846,-122.294,5100,64,0,0,0,1,0,700000.0
4.0,1.0,1730.0,19160,1.5,0,0,3,5,0,47.5163,-121.829,45175,66,0,0,1,0,0,300000.0
2.0,1.0,1030.0,8576,1.5,0,0,5,6,0,47.7352,-122.295,8504,62,0,1,0,0,0,315000.0
3.0,1.0,1790.0,5250,1.0,0,0,3,7,390,47.6627,-122.276,5250,71,0,0,0,0,1,603000.0
2.0,1.0,840.0,3400,1.0,0,2,4,7,0,47.6403,-122.372,4000,90,0,0,0,0,1,530000.0
3.0,1.75,1300.0,8480,1.0,0,0,3,7,0,47.6991,-122.13,7280,45,0,0,0,1,0,397500.0
3.0,1.0,1240.0,5250,1.5,0,0,4,6,0,47.4917,-122.206,5250,111,0,0,0,0,0,221000.0
4.0,2.25,2170.0,8050,1.0,0,0,3,7,950,47.7354,-122.174,7700,38,0,0,1,0,0,466000.0
3.0,1.0,1330.0,5412,2.0,0,0,5,7,0,47.2053,-121.993,10825,109,0,0,0,0,0,197500.0
3.0,3.0,1390.0,1080,2.0,0,0,3,7,250,47.5325,-122.282,1461,9,0,1,0,0,0,280000.0
2.0,1.5,1240.0,3873,1.0,0,0,4,6,380,47.5752,-122.388,4336,105,0,0,0,1,0,412000.0
2.0,1.0,880.0,6731,1.0,0,0,4,7,0,47.5694,-122.395,6731,64,0,0,0,1,0,454000.0
4.0,2.25,2540.0,19160,1.0,0,0,3,8,1090,47.719,-121.912,59241,24,0,0,1,0,0,540000.0
5.0,1.5,2520.0,5753,1.5,0,0,4,7,1010,47.2058,-121.997,6875,86,0,0,0,0,0,250000.0
5.0,2.25,2510.0,19160,1.0,0,0,3,9,0,47.6435,-122.154,35037,48,0,0,0,0,1,900000.0
5.0,1.75,2020.0,7902,1.0,0,0,3,7,800,47.51,-122.327,8819,52,0,0,0,0,0,245000.0
3.0,1.75,2060.0,7251,1.0,0,0,3,7,710,47.3569,-122.175,7582,27,0,0,0,0,0,290000.0
2.0,1.0,930.0,7742,1.0,0,0,3,6,0,47.507,-122.302,8723,82,0,0,0,0,0,160000.0
2.0,1.5,2700.0,7225,1.5,0,4,3,8,1040,47.5892,-122.383,5150,105,1,0,0,1,0,1260000.0
2.0,1.0,1060.0,6050,1.0,0,0,3,7,120,47.7028,-122.321,5279,76,0,0,1,0,0,325000.0
2.0,1.0,670.0,6750,1.0,0,0,4,5,0,47.4521,-122.283,11520,68,0,0,0,0,0,185000.0
3.0,2.0,1750.0,4990,1.0,0,0,3,7,800,47.6667,-122.361,5000,98,0,0,1,0,0,477000.0
2.0,1.0,930.0,7623,1.0,0,0,2,6,0,47.467,-122.349,7641,72,0,1,0,0,0,100000.0
4.0,2.5,2420.0,11481,1.0,0,0,3,8,1050,47.341,-122.318,8985,30,0,0,0,0,0,345000.0
4.0,2.25,2410.0,14985,1.0,0,1,4,7,460,47.4278,-122.343,15256,50,0,1,0,0,0,530000.0
3.0,1.0,1150.0,7156,1.0,0,0,4,6,0,47.4864,-122.317,7156,61,0,0,0,0,0,203000.0
4.0,2.5,2480.0,5000,2.0,0,0,3,7,0,47.6811,-122.035,5000,10,0,0,0,1,0,599000.0
4.0,1.0,1310.0,6000,1.5,0,0,3,7,0,47.5822,-122.295,6000,74,0,0,1,0,0,370000.0
3.0,1.0,1240.0,8000,1.0,0,0,4,6,200,47.4204,-122.316,8000,61,0,0,0,0,0,140000.0
3.0,1.0,1150.0,5100,2.0,0,0,3,8,0,47.5349,-122.384,5100,103,1,0,1,0,0,500000.0
3.0,1.75,1460.0,4000,1.0,0,2,4,7,730,47.5768,-122.307,4000,86,0,0,1,0,0,527200.0
5.0,2.75,3060.0,7015,1.0,0,0,5,8,1460,47.5052,-122.372,7600,35,0,0,0,0,0,549900.0
4.0,2.5,3520.0,8095,2.0,0,0,3,9,0,47.7065,-122.109,4676,9,0,0,0,1,0,760000.0
2.0,1.0,960.0,4400,1.0,0,0,4,7,0,47.5269,-122.264,5000,63,0,1,0,0,0,319000.0
3.0,2.5,2430.0,15264,2.0,0,0,3,8,0,47.3805,-122.208,10416,17,0,0,0,0,0,362300.0
3.0,2.5,1930.0,4505,1.0,0,3,4,7,490,47.3459,-122.326,4505,42,0,0,0,0,0,421000.0
3.0,1.0,1090.0,4000,1.5,0,0,4,7,0,47.6846,-122.386,4000,70,0,0,1,0,0,690000.0
3.0,2.5,2790.0,19160,1.0,0,0,5,8,1140,47.5241,-122.039,14849,61,0,0,0,1,0,640000.0
4.0,1.75,1650.0,6900,1.0,0,0,3,7,740,47.2802,-122.211,7645,36,1,0,0,0,0,238000.0
3.0,3.0,3740.0,19160,2.0,0,2,3,10,0,47.4036,-122.462,26136,23,0,0,1,0,0,789000.0
5.5,3.625,4234.5,12741,2.0,0,2,3,10,1710,47.5696,-122.213,12632,48,0,0,0,0,1,1050000.0
3.0,2.5,1690.0,4476,2.0,0,0,3,7,0,47.3663,-122.114,4488,7,0,0,0,0,0,302500.0
4.0,1.75,1400.0,7920,1.0,0,0,3,7,0,47.4658,-122.184,7700,52,0,1,0,0,0,259950.0
3.0,1.5,1440.0,19160,1.0,0,0,4,7,0,47.5829,-122.005,27049,39,0,0,0,0,1,456000.0
3.0,2.5,1360.0,3718,2.0,0,0,3,7,0,47.6827,-122.097,3718,27,0,0,0,1,0,369950.0
3.0,1.75,1726.0,19160,2.0,0,0,4,7,0,47.3484,-122.505,99316,32,0,0,1,0,0,363750.0
3.0,1.75,2220.0,19160,1.0,0,2,3,8,0,47.6624,-121.951,169884,25,0,0,1,0,0,585000.0
3.0,2.5,1850.0,6676,2.0,0,0,3,7,0,47.3103,-122.36,6663,28,0,0,0,0,0,268000.0
5.0,2.5,2860.0,4000,2.0,0,0,4,8,700,47.6225,-122.318,1224,104,0,0,0,0,1,1200000.0
3.0,1.0,1120.0,10176,1.0,0,0,3,6,200,47.5235,-122.277,7500,109,0,1,0,0,0,345000.0
4.0,2.5,2340.0,19160,2.0,0,0,3,9,0,47.7672,-122.306,15439,22,0,1,0,0,0,539000.0
5.0,3.25,3760.0,9792,2.0,0,0,3,9,1210,47.5654,-122.115,16500,30,0,0,0,0,1,851000.0
3.0,2.5,1920.0,7200,2.0,0,2,3,10,140,47.5709,-122.408,5000,18,0,0,0,1,0,900000.0
3.0,2.5,3230.0,5000,2.0,0,2,5,8,800,47.7011,-122.389,5000,69,0,0,1,0,0,850000.0
3.0,1.75,1260.0,6500,1.0,0,0,4,7,0,47.6224,-122.116,7700,48,0,0,0,1,0,390000.0
3.0,1.75,1540.0,6909,1.0,0,0,4,7,620,47.7451,-122.313,6908,59,0,1,0,0,0,345000.0
3.0,2.5,1700.0,3150,2.0,0,0,3,8,0,47.5505,-121.998,3600,9,0,0,0,1,0,534500.0
5.5,3.625,3600.0,3960,2.0,0,0,3,7,1200,47.5656,-122.372,4600,43,0,1,0,0,0,643500.0
3.0,2.75,3150.0,5520,1.5,0,0,4,8,1020,47.6345,-122.302,6200,90,0,0,0,0,1,1206500.0
2.0,1.75,1280.0,4000,1.0,0,0,4,7,550,47.5798,-122.383,5382,86,0,0,0,1,0,495000.0
2.0,1.0,980.0,4120,1.0,0,0,3,7,150,47.6815,-122.291,4120,64,1,0,0,1,0,535000.0
4.0,2.5,2190.0,6578,2.0,0,0,3,7,0,47.5305,-121.847,5416,10,0,0,1,0,0,435000.0
4.0,2.0,2470.0,1831,2.0,0,0,3,7,500,47.4645,-122.337,7500,5,0,1,0,0,0,305000.0
4.0,2.5,2590.0,7910,2.0,0,0,3,9,0,47.6978,-122.284,7488,13,0,0,0,1,0,799000.0
4.0,2.5,2580.0,15031,2.0,0,0,3,9,0,47.6895,-122.094,10361,15,0,0,0,1,0,700000.0
3.0,2.25,1270.0,1213,2.0,0,0,3,8,230,47.6736,-122.375,1265,9,0,0,1,0,0,467000.0
3.0,1.0,1250.0,7560,1.0,0,0,3,6,0,47.4493,-122.173,7615,56,0,1,0,0,0,263000.0
4.0,2.5,4234.5,7157,2.0,0,0,3,9,1640,47.5352,-122.156,7047,11,0,0,1,0,0,760000.0
4.0,2.5,2019.0,4435,2.0,0,3,3,8,0,47.1958,-121.974,4800,7,0,0,0,0,0,293000.0
3.0,2.0,1490.0,7929,1.0,0,0,3,7,0,47.2875,-122.218,7929,25,0,0,0,0,0,245000.0
2.0,1.5,1560.0,10807,1.0,0,0,2,7,0,47.4444,-122.509,196591,65,0,0,1,0,0,181000.0
3.0,1.0,1030.0,15264,1.0,0,0,4,7,0,47.5016,-122.168,14840,53,0,1,0,0,0,240000.0
4.0,2.75,2560.0,7961,1.0,0,2,4,8,1110,47.6499,-122.199,9009,39,0,0,0,0,1,880000.0
3.0,2.0,1460.0,6377,1.0,0,0,3,7,0,47.3679,-122.02,6250,19,0,1,0,0,0,285000.0
2.0,1.0,770.0,6017,1.0,0,0,3,7,0,47.7223,-122.321,7500,65,0,0,1,0,0,407500.0
4.0,2.5,1960.0,3543,2.0,0,0,3,7,0,47.4849,-122.184,3646,10,0,1,0,0,0,325000.0
3.0,1.75,1900.0,10454,1.0,0,0,3,7,510,47.7748,-122.291,12000,36,0,1,0,0,0,405000.0
3.0,2.5,1970.0,4120,1.5,0,0,3,6,740,47.5328,-122.346,4080,88,0,1,0,0,0,291700.0
3.0,2.5,2490.0,18525,2.0,0,3,3,8,0,47.2119,-122.001,9516,19,0,0,0,0,0,370000.0
3.0,1.5,1430.0,8960,1.0,0,0,4,6,0,47.4759,-122.349,10125,61,0,1,0,0,0,270000.0
4.0,2.5,2680.0,7200,1.0,0,0,3,8,1300,47.6835,-122.187,8520,62,1,0,0,0,1,800000.0
3.0,1.75,1610.0,3210,1.0,0,0,5,7,700,47.6656,-122.335,3210,86,0,0,0,1,0,626500.0
4.0,3.5,4234.5,8406,2.0,0,1,3,11,720,47.5396,-122.214,10006,27,0,0,0,0,1,1130000.0
4.0,2.5,3200.0,7545,2.0,0,0,3,7,0,47.3666,-122.03,7137,11,0,1,0,0,0,399950.0
3.0,1.75,2140.0,15030,1.0,0,0,4,7,570,47.4181,-122.338,15030,56,0,1,0,0,0,419000.0
4.0,2.5,4234.5,19160,2.0,0,0,3,10,0,47.6008,-122.044,59522,25,0,0,0,0,1,1160000.0
4.0,3.5,3410.0,10769,2.0,0,0,3,10,0,47.6081,-122.198,10058,6,0,0,0,0,1,1405000.0
4.0,2.75,2090.0,8064,2.0,0,0,5,7,0,47.6829,-122.195,8400,47,0,0,0,0,1,710000.0
3.0,1.0,1410.0,4840,1.0,0,2,4,6,180,47.6646,-122.204,5400,73,0,0,0,0,1,650000.0
4.0,2.5,2820.0,19160,2.0,0,0,4,9,0,47.7387,-122.096,36180,31,0,0,1,0,0,369900.0
4.0,2.5,2770.0,19160,2.0,0,0,3,9,0,47.6622,-121.961,44224,17,0,0,1,0,0,641000.0
3.0,1.0,1400.0,6879,1.0,0,0,3,7,0,47.7508,-122.286,7400,64,0,1,0,0,0,403000.0
3.0,3.25,3620.0,4000,2.0,0,0,3,10,890,47.6393,-122.403,5000,9,0,0,0,0,1,1015000.0
4.0,2.5,2260.0,13600,1.0,0,0,4,8,490,47.5436,-122.233,13995,40,0,0,0,0,1,865000.0
4.0,2.5,3440.0,19160,1.5,1,3,5,10,1180,47.5636,-122.231,18723,83,0,0,0,0,1,2485000.0
4.0,1.0,2150.0,3588,2.0,0,3,4,8,300,47.5767,-122.378,3588,88,0,1,0,0,0,810000.0
3.0,2.5,1256.0,1154,3.0,0,0,3,7,0,47.7146,-122.311,1232,9,0,0,1,0,0,316750.0
4.0,2.25,2220.0,19160,2.0,0,0,3,8,0,47.4989,-121.9,130680,25,0,0,0,1,0,652500.0
5.5,2.75,2850.0,15240,1.0,0,0,3,7,1000,47.5288,-122.345,7620,53,0,1,0,0,0,360000.0
2.0,1.0,700.0,5100,1.0,0,0,4,5,0,47.4957,-122.168,5811,62,0,1,0,0,0,208000.0
4.0,2.5,3700.0,19160,2.0,0,0,3,10,0,47.7319,-122.051,47215,23,0,0,0,0,1,898000.0
4.0,1.75,1400.0,11934,1.0,0,0,3,7,350,47.7346,-122.244,10400,54,0,0,1,0,0,295000.0
4.0,1.75,3130.0,18253,2.0,0,0,3,7,0,47.7402,-122.348,12220,37,0,1,0,0,0,652500.0
4.0,3.0,2170.0,5764,2.0,0,0,3,8,0,47.5673,-121.999,5681,22,0,0,0,1,0,560000.0
3.0,1.0,1020.0,8400,1.0,0,0,4,7,0,47.4905,-122.18,8030,58,0,1,0,0,0,280000.0
3.0,2.5,1760.0,8584,1.5,0,0,5,7,0,47.4612,-122.325,8584,77,0,0,0,0,0,289950.0
3.0,2.5,1860.0,19160,1.0,0,0,3,7,0,47.4381,-122.188,6130,37,0,0,0,0,0,397500.0
2.0,1.0,1140.0,19160,1.0,0,0,3,7,0,47.7349,-122.074,35200,59,0,0,0,0,1,380000.0
3.0,2.5,1670.0,19160,1.0,0,0,3,7,360,47.4708,-121.756,16817,26,0,0,1,0,0,415900.0
2.0,1.75,1710.0,8645,1.0,0,0,4,7,200,47.7005,-122.313,5366,91,0,0,0,1,0,475000.0
1.5,1.0,500.0,7440,1.0,0,0,1,5,0,47.5252,-122.362,7440,86,0,1,0,0,0,125000.0
3.0,1.0,1470.0,19160,1.0,0,0,3,7,450,47.3811,-122.144,24100,56,0,0,0,0,0,238000.0
4.0,1.5,1370.0,9750,1.0,0,0,3,7,300,47.4718,-122.323,9789,61,0,0,0,0,0,296000.0
5.5,3.0,3470.0,19160,1.5,0,0,3,7,0,47.7663,-122.234,17100,90,0,0,1,0,0,475000.0
3.0,2.25,1650.0,6250,1.5,0,0,3,7,0,47.5639,-122.4,6250,105,0,0,0,1,0,390000.0
3.0,1.0,1180.0,3750,1.0,0,0,3,6,150,47.5726,-122.382,3750,74,0,0,0,1,0,425000.0
5.5,3.0,3110.0,5000,1.5,0,0,5,7,1300,47.6631,-122.348,4000,93,0,0,0,1,0,725000.0
3.0,2.25,2080.0,12134,1.0,0,0,4,8,550,47.6315,-122.102,12400,41,0,0,0,1,0,605000.0
3.0,1.0,1600.0,1950,2.0,0,0,2,7,0,47.6028,-122.312,1138,108,0,0,0,1,0,302000.0
3.0,2.25,2380.0,6000,2.0,0,0,5,9,730,47.6472,-122.393,6000,84,0,0,0,0,1,886000.0
4.0,1.75,1630.0,6120,1.0,0,0,5,7,650,47.6821,-122.31,4080,96,0,0,0,1,0,540000.0
4.0,2.25,1910.0,8400,2.0,0,0,3,7,0,47.7352,-122.175,8400,40,0,0,1,0,0,435000.0
4.0,3.25,3140.0,10752,2.0,0,0,3,7,840,47.5022,-122.363,9920,22,0,0,0,0,0,409000.0
3.0,1.0,1250.0,7280,1.0,0,0,3,7,0,47.6986,-122.129,7280,40,0,0,0,1,0,405000.0
3.0,2.5,1990.0,3984,2.0,0,0,3,8,0,47.5914,-122.017,3984,10,0,0,0,0,1,560200.0
4.0,1.75,2110.0,7208,1.0,0,0,3,8,940,47.4464,-122.129,7208,39,0,1,0,0,0,324000.0
4.0,2.5,2490.0,8290,2.0,0,0,3,9,0,47.3305,-122.171,7008,15,0,1,0,0,0,390000.0
2.0,1.0,800.0,5000,1.0,0,0,3,6,0,47.4914,-122.204,5000,77,0,0,0,0,0,414000.0
3.0,2.5,2360.0,4670,2.0,0,0,3,7,0,47.537,-121.871,5620,16,0,0,1,0,0,441500.0
3.0,2.5,1770.0,5146,2.0,0,0,3,7,0,47.5263,-122.356,5160,23,0,1,0,0,0,375000.0
4.0,2.5,2710.0,5500,2.0,0,0,3,9,0,47.6027,-122.023,6242,15,0,0,0,0,1,668500.0
5.0,1.5,1940.0,10202,1.5,0,0,4,7,0,47.7213,-122.31,8000,74,0,0,1,0,0,540000.0
4.0,3.25,3450.0,11240,2.0,0,3,4,10,1020,47.4556,-122.372,19499,54,1,1,0,0,0,1035000.0
4.0,3.25,3440.0,4920,2.0,0,4,3,10,920,47.5727,-122.409,5166,1,0,0,0,1,0,1345000.0
4.0,2.75,2410.0,9549,1.0,0,0,4,7,630,47.6503,-122.197,9549,58,0,0,0,0,1,758000.0
4.0,2.25,2290.0,10687,2.0,0,0,3,9,0,47.5878,-122.202,10300,36,0,0,0,0,1,949880.0
3.0,1.0,1030.0,4089,1.5,0,0,3,7,0,47.574,-122.385,4917,88,0,0,0,1,0,570000.0
4.0,2.5,2290.0,12047,2.0,0,0,4,9,0,47.5599,-122.105,15666,26,0,0,0,0,1,736000.0
3.0,1.5,1490.0,4400,1.5,0,0,4,7,0,47.6113,-122.292,4400,108,0,0,0,1,0,670000.0
4.0,1.75,2370.0,8400,1.0,0,0,5,9,1100,47.6716,-122.264,8400,66,0,0,0,0,1,1130000.0
4.0,2.0,1930.0,3976,1.5,0,0,4,8,0,47.6117,-122.297,4080,100,0,0,0,1,0,650000.0
2.0,1.75,1600.0,4000,1.0,0,0,5,7,750,47.6408,-122.3,4000,96,0,0,0,0,1,690000.0
4.0,2.25,2240.0,19160,2.0,0,0,3,7,0,47.687,-122.047,45738,27,0,0,0,1,0,610000.0
2.0,1.0,770.0,4000,1.0,0,0,5,5,0,47.6959,-122.364,5040,90,0,0,1,0,0,413500.0
3.0,2.5,2300.0,9752,2.0,0,2,3,8,0,47.5825,-122.076,10764,47,1,0,0,0,1,765000.0
4.0,2.75,3400.0,7081,2.0,0,0,3,9,0,47.5661,-122.123,7081,13,0,0,0,0,1,828200.0
2.0,1.0,900.0,4397,1.0,0,0,3,6,0,47.4851,-122.205,4500,96,0,0,0,0,0,205000.0
3.0,2.5,1450.0,5175,1.0,0,0,3,8,420,47.7082,-122.338,9250,19,0,1,0,0,0,465000.0
4.0,2.5,2240.0,5402,2.0,0,0,3,8,0,47.772,-122.35,7560,10,0,1,0,0,0,556000.0
4.0,2.5,1780.0,4169,2.0,0,0,3,8,0,47.5695,-122.006,4164,20,0,0,0,1,0,540000.0
4.0,2.5,2320.0,4254,2.0,0,0,3,8,0,47.48,-122.137,4602,10,0,0,1,0,0,423000.0
3.0,1.75,1590.0,14766,1.0,0,0,3,8,0,47.5902,-122.147,10190,52,0,0,0,1,0,375000.0
3.0,1.0,990.0,12696,1.5,0,0,3,7,0,47.4776,-122.279,8937,78,0,0,0,0,0,173250.0
3.0,1.5,2605.0,12030,1.0,0,0,3,8,1250,47.7725,-121.899,15242,12,0,0,1,0,0,599900.0
5.0,2.75,2870.0,4461,1.0,0,0,3,7,1220,47.675,-122.39,4196,38,0,0,1,0,0,646000.0
5.0,3.625,4234.5,17811,2.0,0,2,3,11,1110,47.5405,-121.868,15103,13,0,0,1,0,0,1075000.0
4.0,2.0,2180.0,3870,1.0,0,0,3,7,1160,47.6089,-122.303,2580,114,0,0,0,1,0,558000.0
2.0,1.0,850.0,5225,1.0,0,0,3,7,0,47.5311,-122.38,5225,65,0,1,0,0,0,354000.0
4.0,3.625,4050.0,9517,2.0,0,0,3,11,690,47.5769,-122.215,9436,25,0,0,0,0,1,1195000.0
4.0,2.0,2250.0,4200,1.5,0,0,3,7,600,47.6136,-122.297,3360,106,0,0,0,1,0,670000.0
5.5,3.625,3100.0,9378,3.0,0,2,3,11,0,47.6381,-122.314,6334,36,0,0,0,0,1,1125000.0
2.0,1.0,1747.0,12250,2.5,0,0,4,6,0,47.3282,-122.285,10300,66,0,0,0,0,0,267500.0
4.0,2.5,2410.0,4708,2.0,0,0,3,8,0,47.3229,-122.182,5290,13,0,1,0,0,0,299800.0
4.0,1.75,2070.0,9120,1.0,0,0,4,7,820,47.6045,-122.123,8400,57,0,0,0,1,0,430000.0
5.0,1.0,1860.0,3040,1.5,0,0,3,7,330,47.6559,-122.339,3600,94,0,0,0,1,0,775000.0
3.0,1.0,950.0,5214,1.0,0,0,3,7,120,47.5362,-122.379,7636,71,0,1,0,0,0,333000.0
3.0,2.0,1060.0,11765,1.0,0,0,4,6,0,47.7333,-122.302,9151,64,0,0,1,0,0,336000.0
2.0,1.0,880.0,1712,2.0,0,0,4,7,0,47.6475,-122.397,1748,70,0,0,0,0,1,323000.0
4.0,2.5,2550.0,19160,2.0,0,0,3,9,0,47.4913,-122.081,56628,13,0,0,0,1,0,575000.0
2.0,2.25,1550.0,2079,2.0,0,0,3,8,0,47.54,-122.368,1977,6,0,1,0,0,0,328000.0
3.0,1.0,1590.0,4600,1.5,0,0,4,7,300,47.6807,-122.399,4350,88,0,0,1,0,0,572500.0
3.0,1.75,1650.0,5100,1.0,0,0,5,7,610,47.6873,-122.321,5100,106,0,0,0,1,0,600000.0
4.0,3.0,2430.0,7242,2.0,0,0,3,8,0,47.3533,-122.015,7242,12,0,1,0,0,0,412000.0
3.0,2.5,1810.0,7200,1.0,0,0,5,7,500,47.6885,-122.211,7200,54,0,0,0,0,1,827500.0
4.0,2.5,2890.0,17349,2.0,0,0,3,8,0,47.2822,-122.34,22356,21,0,0,0,0,0,300000.0
3.0,2.5,1280.0,5040,2.0,0,0,4,7,0,47.5611,-122.276,5040,29,0,1,0,0,0,415000.0
5.5,2.75,3410.0,4056,1.5,0,0,4,8,1280,47.6454,-122.316,4056,108,0,0,0,0,1,750000.0
3.0,2.75,2220.0,4000,2.0,0,0,3,8,520,47.617,-122.291,4000,100,1,0,0,1,0,800000.0
3.0,1.0,1060.0,6000,1.0,0,0,3,8,0,47.5427,-122.275,7874,61,0,1,0,0,0,420000.0
3.0,1.5,1120.0,8250,1.0,0,0,4,7,0,47.4905,-122.179,8400,57,0,1,0,0,0,266000.0
4.0,2.5,2680.0,10590,2.0,0,0,3,8,0,47.7377,-121.97,5566,10,0,0,1,0,0,499000.0
4.0,1.5,1770.0,5750,2.0,0,0,3,7,0,47.5621,-122.394,5750,67,0,0,0,1,0,440000.0
3.0,2.0,2950.0,12196,2.0,0,0,4,7,640,47.4702,-122.365,19844,96,0,1,0,0,0,495000.0
2.0,1.75,1260.0,5300,1.0,0,0,4,7,420,47.6809,-122.348,3000,64,0,0,0,1,0,630000.0
3.0,1.75,1430.0,6818,1.0,0,0,5,7,0,47.7271,-122.196,7210,42,0,0,1,0,0,424000.0
4.0,2.5,2730.0,19160,2.0,0,0,3,9,0,47.7036,-122.127,5964,28,0,0,0,1,0,760000.0
4.0,3.5,3270.0,15704,2.0,0,0,3,9,1160,47.6256,-122.042,8582,24,0,0,0,0,1,650000.0
4.0,1.75,1720.0,10018,1.0,0,0,5,7,0,47.3614,-122.119,10018,54,0,0,0,0,0,248500.0
3.0,1.75,1270.0,12420,1.0,0,0,4,7,0,47.5387,-122.179,9910,53,0,1,0,0,0,379600.0
4.0,2.5,3260.0,10032,1.0,0,0,3,8,1300,47.7203,-122.323,7249,36,0,0,1,0,0,538000.0
4.0,2.5,2050.0,6360,2.0,0,0,3,8,0,47.5641,-122.011,7541,26,0,0,0,1,0,530000.0
4.0,2.25,2050.0,9720,2.0,0,0,3,8,0,47.5911,-122.119,9680,48,0,0,0,1,0,545000.0
4.0,3.0,3580.0,19160,1.5,0,0,3,10,0,47.7577,-122.134,36750,29,0,0,1,0,0,925000.0
4.0,2.75,1960.0,19160,1.5,0,0,4,9,0,47.7484,-122.111,36425,31,0,0,1,0,0,565000.0
2.0,1.0,840.0,3522,1.0,0,0,3,6,0,47.6575,-122.395,4800,67,0,0,0,0,1,405100.0
3.0,1.75,1300.0,8800,1.0,0,0,4,8,0,47.6199,-122.116,8800,51,0,0,0,1,0,502000.0
3.0,2.25,1260.0,3000,2.0,0,0,3,7,0,47.5454,-121.997,3042,11,0,0,0,1,0,425000.0
3.0,2.25,1650.0,2958,2.0,0,0,3,7,0,47.3916,-122.167,3788,29,0,0,0,0,0,233500.0
3.0,2.5,1710.0,10341,2.0,0,2,3,7,0,47.3494,-122.171,9358,29,0,0,0,0,0,287000.0
3.0,1.0,1180.0,8775,1.0,0,0,3,7,0,47.2848,-122.223,8100,49,0,0,0,0,0,190000.0
